街道,区划代码,县区,区划代码,城市,区划代码,省份
聚贤镇,510904114000	,安居区,510904000000	,安居区,510904000000	,四川省
常理镇,510904116000	,安居区,510904000000	,安居区,510904000000	,四川省
普安街道,510921001000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
赤城镇,510921100000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
新会镇,510921101000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
文井镇,510921102000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
明月镇,510921103000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
常乐镇,510921104000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
天福镇,510921105000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
红江镇,510921106000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
宝梵镇,510921107000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
大石镇,510921108000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
吉祥镇,510921109000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
鸣凤镇,510921110000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
任隆镇,510921111000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
三凤镇,510921112000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
蓬南镇,510921114000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
群利镇,510921115000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
金桥镇,510921117000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
槐花镇,510921118000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
荷叶乡,510921207000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
高升乡,510921213000	,蓬溪县,510921000000	,蓬溪县,510921000000	,四川省
盐井街道,510923001000	,大英县,510923000000	,大英县,510923000000	,四川省
蓬莱镇,510923100000	,大英县,510923000000	,大英县,510923000000	,四川省
隆盛镇,510923101000	,大英县,510923000000	,大英县,510923000000	,四川省
回马镇,510923102000	,大英县,510923000000	,大英县,510923000000	,四川省
天保镇,510923103000	,大英县,510923000000	,大英县,510923000000	,四川省
河边镇,510923104000	,大英县,510923000000	,大英县,510923000000	,四川省
卓筒井镇,510923105000	,大英县,510923000000	,大英县,510923000000	,四川省
玉峰镇,510923106000	,大英县,510923000000	,大英县,510923000000	,四川省
象山镇,510923107000	,大英县,510923000000	,大英县,510923000000	,四川省
金元镇,510923108000	,大英县,510923000000	,大英县,510923000000	,四川省
太和街道,510981001000	,射洪市,510981000000	,射洪市,510981000000	,四川省
平安街道,510981002000	,射洪市,510981000000	,射洪市,510981000000	,四川省
武安镇,510981100000	,射洪市,510981000000	,射洪市,510981000000	,四川省
大榆镇,510981101000	,射洪市,510981000000	,射洪市,510981000000	,四川省
广兴镇,510981102000	,射洪市,510981000000	,射洪市,510981000000	,四川省
金华镇,510981103000	,射洪市,510981000000	,射洪市,510981000000	,四川省
沱牌镇,510981104000	,射洪市,510981000000	,射洪市,510981000000	,四川省
太乙镇,510981105000	,射洪市,510981000000	,射洪市,510981000000	,四川省
金家镇,510981106000	,射洪市,510981000000	,射洪市,510981000000	,四川省
复兴镇,510981107000	,射洪市,510981000000	,射洪市,510981000000	,四川省
天仙镇,510981108000	,射洪市,510981000000	,射洪市,510981000000	,四川省
仁和镇,510981109000	,射洪市,510981000000	,射洪市,510981000000	,四川省
青岗镇,510981110000	,射洪市,510981000000	,射洪市,510981000000	,四川省
洋溪镇,510981111000	,射洪市,510981000000	,射洪市,510981000000	,四川省
香山镇,510981112000	,射洪市,510981000000	,射洪市,510981000000	,四川省
明星镇,510981113000	,射洪市,510981000000	,射洪市,510981000000	,四川省
涪西镇,510981114000	,射洪市,510981000000	,射洪市,510981000000	,四川省
潼射镇,510981117000	,射洪市,510981000000	,射洪市,510981000000	,四川省
曹碑镇,510981118000	,射洪市,510981000000	,射洪市,510981000000	,四川省
官升镇,510981119000	,射洪市,510981000000	,射洪市,510981000000	,四川省
文升镇,510981120000	,射洪市,510981000000	,射洪市,510981000000	,四川省
东岳镇,510981121000	,射洪市,510981000000	,射洪市,510981000000	,四川省
瞿河镇,510981122000	,射洪市,510981000000	,射洪市,510981000000	,四川省
城东街道,511002001000	,市中区,511002000000	,市中区,511002000000	,四川省
城西街道,511002003000	,市中区,511002000000	,市中区,511002000000	,四川省
玉溪街道,511002004000	,市中区,511002000000	,市中区,511002000000	,四川省
牌楼街道,511002005000	,市中区,511002000000	,市中区,511002000000	,四川省
乐贤街道,511002007000	,市中区,511002000000	,市中区,511002000000	,四川省
白马镇,511002100000	,市中区,511002000000	,市中区,511002000000	,四川省
史家镇,511002101000	,市中区,511002000000	,市中区,511002000000	,四川省
凌家镇,511002102000	,市中区,511002000000	,市中区,511002000000	,四川省
朝阳镇,511002103000	,市中区,511002000000	,市中区,511002000000	,四川省
永安镇,511002104000	,市中区,511002000000	,市中区,511002000000	,四川省
全安镇,511002105000	,市中区,511002000000	,市中区,511002000000	,四川省
龙门镇,511002111000	,市中区,511002000000	,市中区,511002000000	,四川省
东兴街道,511011001000	,东兴区,511011000000	,东兴区,511011000000	,四川省
西林街道,511011002000	,东兴区,511011000000	,东兴区,511011000000	,四川省
新江街道,511011003000	,东兴区,511011000000	,东兴区,511011000000	,四川省
胜利街道,511011004000	,东兴区,511011000000	,东兴区,511011000000	,四川省
高桥街道,511011005000	,东兴区,511011000000	,东兴区,511011000000	,四川省
田家镇,511011100000	,东兴区,511011000000	,东兴区,511011000000	,四川省
郭北镇,511011101000	,东兴区,511011000000	,东兴区,511011000000	,四川省
高梁镇,511011102000	,东兴区,511011000000	,东兴区,511011000000	,四川省
白合镇,511011103000	,东兴区,511011000000	,东兴区,511011000000	,四川省
顺河镇,511011104000	,东兴区,511011000000	,东兴区,511011000000	,四川省
双才镇,511011107000	,东兴区,511011000000	,东兴区,511011000000	,四川省
杨家镇,511011109000	,东兴区,511011000000	,东兴区,511011000000	,四川省
椑木镇,511011110000	,东兴区,511011000000	,东兴区,511011000000	,四川省
石子镇,511011111000	,东兴区,511011000000	,东兴区,511011000000	,四川省
永兴镇,511011113000	,东兴区,511011000000	,东兴区,511011000000	,四川省
平坦镇,511011114000	,东兴区,511011000000	,东兴区,511011000000	,四川省
双桥镇,511011117000	,东兴区,511011000000	,东兴区,511011000000	,四川省
富溪镇,511011118000	,东兴区,511011000000	,东兴区,511011000000	,四川省
永福镇,511011120000	,东兴区,511011000000	,东兴区,511011000000	,四川省
严陵镇,511024100000	,威远县,511024000000	,威远县,511024000000	,四川省
新店镇,511024102000	,威远县,511024000000	,威远县,511024000000	,四川省
向义镇,511024103000	,威远县,511024000000	,威远县,511024000000	,四川省
界牌镇,511024104000	,威远县,511024000000	,威远县,511024000000	,四川省
龙会镇,511024105000	,威远县,511024000000	,威远县,511024000000	,四川省
高石镇,511024106000	,威远县,511024000000	,威远县,511024000000	,四川省
东联镇,511024107000	,威远县,511024000000	,威远县,511024000000	,四川省
镇西镇,511024109000	,威远县,511024000000	,威远县,511024000000	,四川省
山王镇,511024111000	,威远县,511024000000	,威远县,511024000000	,四川省
观英滩镇,511024113000	,威远县,511024000000	,威远县,511024000000	,四川省
新场镇,511024114000	,威远县,511024000000	,威远县,511024000000	,四川省
连界镇,511024115000	,威远县,511024000000	,威远县,511024000000	,四川省
越溪镇,511024116000	,威远县,511024000000	,威远县,511024000000	,四川省
小河镇,511024119000	,威远县,511024000000	,威远县,511024000000	,四川省
重龙镇,511025100000	,资中县,511025000000	,资中县,511025000000	,四川省
归德镇,511025102000	,资中县,511025000000	,资中县,511025000000	,四川省
鱼溪镇,511025103000	,资中县,511025000000	,资中县,511025000000	,四川省
铁佛镇,511025105000	,资中县,511025000000	,资中县,511025000000	,四川省
球溪镇,511025106000	,资中县,511025000000	,资中县,511025000000	,四川省
龙结镇,511025108000	,资中县,511025000000	,资中县,511025000000	,四川省
罗泉镇,511025109000	,资中县,511025000000	,资中县,511025000000	,四川省
发轮镇,511025110000	,资中县,511025000000	,资中县,511025000000	,四川省
银山镇,511025112000	,资中县,511025000000	,资中县,511025000000	,四川省
太平镇,511025114000	,资中县,511025000000	,资中县,511025000000	,四川省
水南镇,511025116000	,资中县,511025000000	,资中县,511025000000	,四川省
新桥镇,511025118000	,资中县,511025000000	,资中县,511025000000	,四川省
明心寺镇,511025119000	,资中县,511025000000	,资中县,511025000000	,四川省
双河镇,511025120000	,资中县,511025000000	,资中县,511025000000	,四川省
公民镇,511025121000	,资中县,511025000000	,资中县,511025000000	,四川省
龙江镇,511025122000	,资中县,511025000000	,资中县,511025000000	,四川省
双龙镇,511025123000	,资中县,511025000000	,资中县,511025000000	,四川省
高楼镇,511025124000	,资中县,511025000000	,资中县,511025000000	,四川省
陈家镇,511025125000	,资中县,511025000000	,资中县,511025000000	,四川省
孟塘镇,511025128000	,资中县,511025000000	,资中县,511025000000	,四川省
马鞍镇,511025129000	,资中县,511025000000	,资中县,511025000000	,四川省
狮子镇,511025130000	,资中县,511025000000	,资中县,511025000000	,四川省
壕子口街道,511071006000	,内江经济开发区,511071000000	,内江经济开发区,511071000000	,四川省
交通镇,511071101000	,内江经济开发区,511071000000	,内江经济开发区,511071000000	,四川省
靖民镇,511071103000	,内江经济开发区,511071000000	,内江经济开发区,511071000000	,四川省
古湖街道,511083001000	,隆昌市,511083000000	,隆昌市,511083000000	,四川省
金鹅街道,511083002000	,隆昌市,511083000000	,隆昌市,511083000000	,四川省
响石镇,511083102000	,隆昌市,511083000000	,隆昌市,511083000000	,四川省
圣灯镇,511083103000	,隆昌市,511083000000	,隆昌市,511083000000	,四川省
黄家镇,511083104000	,隆昌市,511083000000	,隆昌市,511083000000	,四川省
双凤镇,511083105000	,隆昌市,511083000000	,隆昌市,511083000000	,四川省
龙市镇,511083106000	,隆昌市,511083000000	,隆昌市,511083000000	,四川省
界市镇,511083108000	,隆昌市,511083000000	,隆昌市,511083000000	,四川省
石碾镇,511083109000	,隆昌市,511083000000	,隆昌市,511083000000	,四川省
石燕桥镇,511083112000	,隆昌市,511083000000	,隆昌市,511083000000	,四川省
胡家镇,511083114000	,隆昌市,511083000000	,隆昌市,511083000000	,四川省
云顶镇,511083115000	,隆昌市,511083000000	,隆昌市,511083000000	,四川省
普润镇,511083117000	,隆昌市,511083000000	,隆昌市,511083000000	,四川省
大佛街道,511102004000	,市中区,511102000000	,市中区,511102000000	,四川省
通江街道,511102006000	,市中区,511102000000	,市中区,511102000000	,四川省
海棠街道,511102008000	,市中区,511102000000	,市中区,511102000000	,四川省
绿心街道,511102009000	,市中区,511102000000	,市中区,511102000000	,四川省
全福街道,511102010000	,市中区,511102000000	,市中区,511102000000	,四川省
牟子镇,511102101000	,市中区,511102000000	,市中区,511102000000	,四川省
土主镇,511102102000	,市中区,511102000000	,市中区,511102000000	,四川省
白马镇,511102103000	,市中区,511102000000	,市中区,511102000000	,四川省
茅桥镇,511102104000	,市中区,511102000000	,市中区,511102000000	,四川省
青平镇,511102105000	,市中区,511102000000	,市中区,511102000000	,四川省
苏稽镇,511102106000	,市中区,511102000000	,市中区,511102000000	,四川省
水口镇,511102107000	,市中区,511102000000	,市中区,511102000000	,四川省
安谷镇,511102108000	,市中区,511102000000	,市中区,511102000000	,四川省
棉竹镇,511102109000	,市中区,511102000000	,市中区,511102000000	,四川省
平兴镇,511102116000	,市中区,511102000000	,市中区,511102000000	,四川省
悦来镇,511102117000	,市中区,511102000000	,市中区,511102000000	,四川省
剑峰镇,511102118000	,市中区,511102000000	,市中区,511102000000	,四川省
铜河街道,511111002000	,沙湾区,511111000000	,沙湾区,511111000000	,四川省
沙湾镇,511111100000	,沙湾区,511111000000	,沙湾区,511111000000	,四川省
嘉农镇,511111101000	,沙湾区,511111000000	,沙湾区,511111000000	,四川省
太平镇,511111102000	,沙湾区,511111000000	,沙湾区,511111000000	,四川省
福禄镇,511111103000	,沙湾区,511111000000	,沙湾区,511111000000	,四川省
牛石镇,511111104000	,沙湾区,511111000000	,沙湾区,511111000000	,四川省
葫芦镇,511111106000	,沙湾区,511111000000	,沙湾区,511111000000	,四川省
踏水镇,511111107000	,沙湾区,511111000000	,沙湾区,511111000000	,四川省
轸溪镇,511111108000	,沙湾区,511111000000	,沙湾区,511111000000	,四川省
竹根镇,511112100000	,五通桥区,511112000000	,五通桥区,511112000000	,四川省
牛华镇,511112101000	,五通桥区,511112000000	,五通桥区,511112000000	,四川省
金粟镇,511112104000	,五通桥区,511112000000	,五通桥区,511112000000	,四川省
金山镇,511112105000	,五通桥区,511112000000	,五通桥区,511112000000	,四川省
西坝镇,511112107000	,五通桥区,511112000000	,五通桥区,511112000000	,四川省
冠英镇,511112108000	,五通桥区,511112000000	,五通桥区,511112000000	,四川省
蔡金镇,511112109000	,五通桥区,511112000000	,五通桥区,511112000000	,四川省
石麟镇,511112110000	,五通桥区,511112000000	,五通桥区,511112000000	,四川省
永和镇,511113100000	,金口河区,511113000000	,金口河区,511113000000	,四川省
